Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Senior Data Scientist,$73K - $132K (Glassdoor est.),"Position Summary...
What you'll do...
Analytical Modeling - Feature relevance and selection. Exploratory data analysis methods and techniques. Advanced statistical methods and best- practice advanced modelling techniques (e.g., graphical models, Bayesian inference, basic level of NLP, Vision, neural networks, SVM, Random Forest etc.). Programming languages like R/Python.
Model Assessment & Validation - Model fit testing, tuning, and validation techniques (e.g., Chi square, ROC curve, root mean square error etc.). Impact of variables and features on model performance.

Model Deployment & Scaling - Impact of variables and features on model performance. Understanding of servers, model formats to store models.







Option 1- Bachelor’s degree in Statistics, Economics, Analytics, Mathematics, Computer Science, Information Technology, or related field and 3
years' experience in an analytics related field. Option 2- Master’s degree in Statistics, Economics, Analytics, Mathematics, Computer Science,
Information Technology, or related field and 1 years' experience in an analytics related field. Option 3 - 5 years' experience in an analytics or
related field.
Data science, machine learning, optimization models, Master’s degree in Machine Learning, Computer Science, Information Technology, Operations Research, Statistics, Applied Mathematics, Econometrics, Successful completion of one or more assessments in Python, Spark, Scala, or R, Using open source frameworks (for example, scikit learn, tensorflow, torch)
640 W California Avenue, Sunnyvale, CA 94086-4828, United States of America",3.3,"Walmart
3.3","Sunnyvale, CA",-1,10000+ Employees,1994,Company - Public,General Merchandise & Superstores,Retail,$10+ billion (USD),-1
Data Engineer,$73K - $132K (Glassdoor est.),"Locations: NY - New York, United States of America, New York, New York
Data Engineer
Do you love building and pioneering in the technology space? Do you enjoy solving complex business problems in a fast-paced, collaborative,inclusive, and iterative delivery environment? At Capital One, you'll be part of a big group of makers, breakers, doers and disruptors, who love to solve real problems and meet real customer needs.
We are seeking Data Engineers who are passionate about marrying data with emerging technologies to join our team. As a Capital One Software Engineer, you’ll have the opportunity to be on the forefront of driving a major transformation within Capital One. Learn more about #lifeatcapitalone and our commitment to diversity & inclusion by jumping to slides 76-91 on our Corporate Social Responsibility Report. This requisition is an advertisement for multiple opportunities within our Tech organization. By applying to this particular role, you'll also be considered for other roles within Capital One's Engineering Organization.",4.1,"Capital One
4.1","Cambridge, MA",-1,10000+ Employees,1994,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD),-1
Java Data Engineer,$73K - $132K (Glassdoor est.),"Client: Our client based in the heart of Downtown Los Angeles is one of the nation’s leading providers in entertainment and technology. Founded in 1990 and publicly traded, they are looking to grow their team throughout 2021 and continue to provide excellence for all their partners, clients, subscribers. They are revolutionizing the different ways to process and use data to effectively communicate and develop tools for their partners and customers worldwide.
Requirements:
3+ years’ experience developing backend services.
Experience Developing with Java and/or Scala.
Kafka experience
Pluses:",4.9,"Career Movement
4.9","San Diego, CA",-1,1 to 50 Employees,1999,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),-1
Data Scientist 2,$73K - $132K (Glassdoor est.),"Job Summary Responsible for leveraging internal and external data to provide insights and information which supports a facts-based decision making process. Provides input into strategy, analysis methods and tool selection. Works with moderate guidance in own area of knowledge.
Job Description
Core Responsibilities
Uses analytical rigor and statistical methods to analyze large amounts of data, extracting actionable insights using advanced statistical techniques such as data analysis, data mining, optimization tools and machine learning techniques and statistics (e.g., predictive models, LTV, propensity models).
Develops and executes statistical and mathematical solutions to business problems to support larger initiatives under the direction of senior team members.
Produce analysis of historical patterns in customer behaviors and product performance from complex real-world behavioral data.
Develop and deploy predictive models based on historical data that provide future predictions about customer behavior.
Constructs forecasts, recommendations and strategic/tactical plans based on applying data science techniques to business data.
Create deliverables and presentations that report methodology and results of analysis.
Build customer centric models and optimization tools to support large scale projects that utilize online & offline data, structured & unstructured data, set top box data and media/behavioral/attitudinal data.
Consistent exercise of independent judgment and discretion in matters of significance.
Regular, consistent and punctual attendance. Must be able to work nights and weekends, variable schedule(s) and overtime as necessary.
Other duties and responsibilities as assigned.


Understand our Operating Principles; make them the guidelines for how you do your job.
Own the customer experience - think and act in ways that put our customers first, give them seamless digital options at every touchpoint, and make them promoters of our products and services.
Know your stuff - be enthusiastic learners, users and advocates of our game-changing technology, products and services, especially our digital tools and experiences.
Win as a team - make big things happen by working together and being open to new ideas.
Be an active part of the Net Promoter System - a way of working that brings more employee and customer feedback into the company - by joining huddles, making call backs and helping us elevate opportunities to do better for our customers.
Drive results and growth.
Respect and promote inclusion & diversity.
Do what's right for each other, our customers, investors and our communities.


This information has been designed to indicate the general nature and level of work performed by employees in this role. It is not designed to contain or be interpreted as a comprehensive inventory of all duties, responsibilities and qualifications.

Comcast is an EOE/Veterans/Disabled/LGBT employer.
Education
Master's Degree
Relevant Work Experience
2-5 Years
Base pay is one part of the Total Rewards that Comcast provides to compensate and recognize employees for their work. Most sales positions are eligible for a Commission under the terms of an applicable plan, while most non-sales positions are eligible for a Bonus. Additionally, Comcast provides best-in-class Benefits. We believe that benefits should connect you to the support you need when it matters most, and should help you care for those who matter most. That’s why we provide an array of options, expert guidance and always-on tools, that are personalized to meet the needs of your reality – to help support you physically, financially and emotionally through the big milestones and in your everyday life. Please visit the compensation and benefits summary on our careers site for more details.",3.9,"Comcast
3.9","Philadelphia, PA",-1,10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD),-1
Senior Data Scientist,$73K - $132K (Glassdoor est.),"The radancy Product team is seeking a Sr. Data Scientist to support its efforts in building a leading performance media platform for recruitment.
We run hundreds of thousands of job campaigns generating millions of clicks each month. The Data Science team for advertising has expertise in optimization, regression, classification, and NLP fundamentals to develop world-class strategies for performance advertising that yield the most important results for our customers: hiring the best employees.
Build machine learning models to optimize campaign performance at a massive scale
Identify, creating, and transforming informative features based on historical and real-time data
Lead the technical direction of the Data Science team, in parallel with the VP, Product
Work with Product to define data collection and modeling frameworks
Coordinate and working closely with engineering to put models and algorithms into production",3.8,"Radancy
3.8","Chicago, IL",-1,501 to 1000 Employees,2006,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),-1
Data Scientist,$73K - $132K (Glassdoor est.),"We are witnessing a massive shift of consumer presence from offline to online. With it, there is a need for technologies that enable online businesses to thrive. Bolt is at the center of this universe leading the next generation of ecommerce, having created a best-in-class buying experience from checkout to fraud detection, payments and more. With our help, retailers can successfully compete with the online retail giants that have the means to invest in technology.

The Data Platform team works closely with all teams and cross-functional partners (including product, engineering, and data analysts) to build a foundational data stack powering business analytics.

We are looking for someone to play a mission-critical role in designing and building the data mining algorithms, and data analytics pipelines at Bolt. We’re looking for someone with the experience, creativity, and passion for producing world-class technology who can support our product, leadership and marketing teams with insights gained from analyzing our data. Other teams at Bolt, other companies, and consumers alike will rely heavily on what you build, and you’ll have a ton of trust and responsibility. If challenges excite you, and you’re ready for a large one, let us know.",4.6,"Bolt
4.6","San Francisco, CA",-1,51 to 200 Employees,2014,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
Data Scientist 1,$73K - $132K (Glassdoor est.),"Designs, develops and programs methods, processes, and systems to consolidate and analyze unstructured, diverse “big data” sources to generate actionable insights and solutions for client services and product enhancement.

Join the innovative and dynamic Oracle Retail Data Science team. We’re seeking driven, articulate, and energetic data gurus with the ability to extract insights from data and support development of deployable machine learning models

Bachelor’s degree in math, physics, statistics, operations research etc.

Strong Python and SQL skills a plus

Stellar analytical skills

Proven self-learner

Curious, self-motivated and self-directed

Excellent communication and PowerPoint skills

Key activities include data wrangling, analytical modeling, demo prep, solution deployments, and presentation support.

Job duties are varied and complex utilizing independent judgment.

Attention to detail critical.

Ability to collect, organize, and display data for senior analysts and data scientists as well as executives.

Designs, develops and programs methods, processes, and systems to consolidate and analyze unstructured, diverse “big data” sources to generate actionable insights and solutions for client services and product enhancement.

Interacts with product and service teams to identify questions and issues for data analysis and experiments. Develops and codes software programs, algorithms and automated processes to cleanse, integrate and evaluate large datasets from multiple disparate sources. Identifies meaningful insights from large data and metadata sources; interprets and communicates insights and findings from analysis and experiments to product, service, and business managers.

Duties and tasks are standard with some variation. Completes own role largely independently within defined policies and procedures.

Designs, develops and programs methods, processes, and systems to consolidate and analyze unstructured, diverse “big data” sources to generate actionable insights and solutions for client services and product enhancement.

Interacts with product and service teams to identify questions and issues for data analysis and experiments. Develops and codes software programs, algorithms and automated processes to cleanse, integrate and evaluate large datasets from multiple disparate sources. Identifies meaningful insights from large data and metadata sources; interprets and communicates insights and findings from analysis and experiments to product, service, and business managers.

Work involves some problem solving with assistance and guidance in understanding and applying company policies and procedures. Attention to detail critical. Ability to collect, organize, and display data in spreadsheet format. Follow-through skills necessary to get information from internal and third parties and have data errors/omissions corrected. Strong written and verbal communication skills. 0 - 2 years relevant work experience.
Innovation starts with inclusion at Oracle. We are committed to creating a workplace where all kinds of people can be themselves and do their best work. It’s when everyone’s voice is heard and valued, that we are inspired to go beyond what’s been done before. That’s why we need people with diverse backgrounds, beliefs, and abilities to help us create the future, and are proud to be an affirmative-action equal opportunity employer.

Oracle is an Equal Employment Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability and protected veterans status, age, or any other characteristic protected by law. Oracle will consider for employment qualified applicants with arrest and conviction records pursuant to applicable law.",3.7,"Oracle
3.7","Burlington, MA",-1,10000+ Employees,1977,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),-1
Data Scientist,$73K - $132K (Glassdoor est.),"Want to help the largest global shipping line derive business value through the adoption of Artificial Intelligence (AI) and Machine Learning (ML). Excited by using massive amounts of disparate data to develop ML models? Eager to learn to apply ML to a diverse array of enterprise use cases? Thrilled to be a part of a diverse team that revolutionize the supply chain and logistics world?

At Maersk, we are applying predictive technology to large volumes of data and against a wide spectrum of problems. We are working with internal and external customer to find solutions to data and real-life problems and create solutions that enable the world’s largest customers to improve their supply chains.

This is both an internal-facing as well as a customer-facing role and you will be required to travel to client locations and work on potential solutions.

Maersk is looking for a Data Scientist to join our North America Product Management team in NorthEast Region (MA, NY, NJ)",4.1,"Maersk
4.1","Florham Park, NJ",-1,10000+ Employees,1928,Subsidiary or Business Segment,Logistics & Supply Chain,Transportation & Logistics,$10+ billion (USD),-1
Data Scientist I,$73K - $132K (Glassdoor est.),"Knowesis is looking for personnel to support the United States Special Operations Command Preservation of the Force and Family (USSOCOM POTFF) program in identifying and implementing innovative, valuable solutions across the Special Operations Forces (SOF) enterprise aimed at improving the short and long-term well-being of SOF warriors and their families.
U.S. Citizenship Required (applicants without proof of US citizenship will not be considered due to the position’s security clearance requirement).
Specific Duties and responsibilities include but are not limited to:
Enter, clean, and conduct basic data manipulation and analysis.
Build and disseminate databases and spreadsheets designed to record POTFF related programmatic data.

Required
Preferred
Required",4.3,"Knowesis, Inc.
4.3","Fort Bragg, NC",-1,51 to 200 Employees,2007,Company - Private,Consulting,Business Services,$25 to $50 million (USD),-1
Data Scientist,$73K - $132K (Glassdoor est.),"What will be your mission?
At Sony Pictures, our mission is to map relevant movie and TV series content to consumers and audiences across transactional, subscription and linear viewing platforms. We’re building data products and visualization tools and insights platform that will predict audience preferences and behaviour for library and new releases to drive growth of engagement and consumption of Sony produced content. Sony produces franchise brands such as Spiderman, Men in Black and Jumanji, through to TV franchises such as Breaking Bad, Blacklist and Better Call Saul.
Our Data team is responsible for aggregating millions of consumer data points to best in class predictive models, consumer trends systems, recommendation engines and more!
Who are you?",4.0,"Sony Pictures Entertainment, Inc.
4.0","Culver City, CA",-1,5001 to 10000 Employees,1989,Subsidiary or Business Segment,Motion Picture Production & Distribution,Media,$5 to $10 billion (USD),-1
Data Scientist,$73K - $132K (Glassdoor est.),"Tinder brings people together. With tens of millions of users and a presence in every country on earth, our reach is expansive and rapidly growing.

The Analytics team powers data-informed decision-making at Tinder. We are looking to add a hardworking, creative Data Scientist to our growing team. As a Data Scientist on Analytics, you will partner with multiple teams - including Product, Marketing, Engineering, and Finance - to improve our extraordinary platform. You will use this comprehensive dataset to develop experiments, forecasting models, automated reports, and various exploratory insights to guide our business decisions.

An effective Data Scientist at Tinder must have a passion and aptitude for turning sophisticated problems into concrete hypotheses that can be answered through thorough data analysis and A/B testing. They must also be able to disseminate their takeaways and recommendations to a variety of partners within our organization via presentations, reports, and dashboards. In this role, your insights will influence both the performance of our business and the experience of our users.",3.7,"Tinder
3.7","Los Angeles, CA",-1,201 to 500 Employees,2012,Company - Public,IT Services,Information Technology,Unknown / Non-Applicable,-1
Data Scientist,$73K - $132K (Glassdoor est.),"Koverse, an SAIC company, provides a data management platform enabling artificial intelligence and machine learning on complex, sensitive data. Our technology powers game-changing solutions with unprecedented scale, security, and performance. Our team has contributed to some of the biggest, most strategic data initiatives for global industry leaders and government organizations.
Everyone is a key contributor at Koverse. Diversity, inclusion, equity and belonging aren’t just promises—they’re a reality. We are committed to a fair and collaborative environment where all are welcomed and empowered to do great work. We recognize and reward everyone’s strengths. We support transparency, accountability, meritocracy, and candid discussion whether working remotely or in the office.
We’re looking for tech savvy team players with proven expertise and enthusiasm for innovation. We want problem-solvers who enjoy learning new things and tackling complex issues in a fast-paced, evolving industry. We are dedicated to a positive work environment and delighting our customers with every capability and engagement we deliver. We have a friendly and fun culture and we understand the importance of work/life balance. Join us!",4.8,"Koverse
4.8",United States,-1,1 to 50 Employees,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$1 to $5 million (USD),-1
Data Scientist I (Remote),$73K - $132K (Glassdoor est.),"Are you a highly capable, motivated Data Scientist with experience in leveraging machine learning technologies to derive insights from big data? Do you have a passion for solving interesting and meaningful problems using principled techniques and practices? Join our Kohl’s Data Science organization! The biggest and single most important aspect that we look for in aspiring Data Scientists is intellectual curiosity, people who love the joy of discovery. You will work with top-talent and the latest technology which will lead to a unique opportunity to turn insights into products, generating opportunities to grow sales and profitability for the company but also your responsibility and skill set around Data Science applications in retail. You’ll be working within a balanced team alongside engineers, a product manager and designer. In addition, you will be a member of the broader data science organization, and participate in our data science study groups, team activities, and attend conferences.
Develops and executes statistical and mathematical solutions to business problems
Frame problem, determine intended approach and recommend quantitative methods to develop solution",3.5,"KOHLS
3.5","Menomonee Falls, WI",-1,10000+ Employees,1962,Company - Public,"Department, Clothing, & Shoe Stores",Retail,$10+ billion (USD),-1
Data Scientist,$73K - $132K (Glassdoor est.),"Blockchain.com is the world's leading software platform for digital assets. Offering the largest production blockchain platform in the world, we share the passion to code, create, and ultimately build an open, accessible and fair financial future, one piece of software at a time.

We are looking for a Data Scientist to join our Data Science and Business Intelligence team. Exploiting data is core to our business, and in this role you will have an opportunity to:

Enable world-class user experiences across all our products by developing and deploying predictive models
Support the organization across a range of areas including: experimentation, fraud, market signals, business intelligence and data visualization
Develop derivative data products from the crypto ecosystem (on-chain, exchanges, etc) for internal and external consumption.

We are looking for a Data Scientist who can leverage data and develop models to improve how Blockchain.com operates and how we serve our customers.

WHAT YOU WILL DO


Develop and deploy models that improve our user experience across all areas of our product, including onboarding, fraud, engagement and delivering insights to users.
Support the company through accurate, timely and actionable business intelligence.
Support experimentation within our products to align features with product goals.
Develop models and analysis of the crypto ecosystem

WHAT YOU WILL NEED

The foremost quality for this position or any position at Blockchain is integrity.
Fluency in the data science tech stack, including Python (pandas, numpy, scipy, matplotlib, scikit-learn) for data science/machine learning, analytics/visualisation/BI tools, and SQL
Experience with data engineering concepts, ETL pipelines, and working with the Google Cloud Platform
Strong understanding of probability, statistics and machine learning algorithms
Commercial mind focused on impact, ability to translate business problems into a data science roadmap, and experience productionising results
Strong communication skills, experience working in cross-functional teams and communicating technical results to stakeholders
The highest of standards regarding security and privacy practices to keep our users safe.
Desire to foster a hardworking, collaborative and creative team culture in one of the most challenging and dynamic industries in tech.
)

COMPENSATION & PERKS

Full-time salary based on experience and meaningful equity in an industry-leading company.
The opportunity to be a key player and build your career at a rapidly expanding, global technology company in an exciting, emerging industry.
Unlimited vacation policy; work hard and take time when you need it.
Remote working environment.
Apple Equipment.

APPLICATION

Favorite GIF.
LinkedIn profile.
Link to github, stackoverflow, personal website and/or blog (if applicable).

When you apply to a job on this site, the personal data contained in your application will be collected by one or more of the following subsidiaries of Blockchain Luxembourg S.A (each, a ""Controller""):

Blockchain Access UK Ltd.
Blockchain (GB) Limited
Blockchain (US), Inc.
Blockchain (LT), UAB

You may contact our Data Protection Officer by email at dpo@blockchain.com . Your personal data will be processed for the purposes of managing Controller's recruitment related activities, which include setting up and conducting interviews and tests for applicants, evaluating and assessing the results thereto, and as is otherwise needed in the recruitment and hiring processes. Such processing is legally permissible under Art. 6(1)(f) of Regulation (EU) 2016/679 (General Data Protection Regulation) as necessary for the purposes of the legitimate interests pursued by the Controller, which are the solicitation, evaluation, and selection of applicants for employment.

Your personal data will be shared with Greenhouse Software, Inc., a cloud services provider located in the United States of America and engaged by Controller to help manage its recruitment and hiring process on Controller's behalf. Accordingly, if you are located outside of the United States, your personal data will be transferred to the United States once you submit it through this site. Because the European Union Commission has determined that United States data privacy laws do not ensure an adequate level of protection for personal data collected from EU data subjects, the transfer will be subject to appropriate additional safeguards under the standard contractual clauses.

Your personal data will be retained by Controller as long as Controller determines it is necessary to evaluate your application for employment. Under the GDPR, you have the right to request access to your personal data, to request that your personal data be rectified or erased, and to request that processing of your personal data be restricted. You also have to right to data portability. In addition, you may lodge a complaint with an EU supervisory authority.",4.1,"Blockchain.com
4.1",California,-1,51 to 200 Employees,2011,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
