Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Data Scientist,$91K - $171K (Glassdoor est.),"Job Description
Role Summary
The legal services industry has been impacted by various forms of innovation over recent years. This innovation has four constituent components; “ People , Process , Tech and Data Analytics . ” New skill sets (People) are required to work within reengineered workflows (Process) using new technologies (Legal technology and new collaboration tools) and leveraging new approaches to harness and leverage information (Legal Data Analytics).
Driven by increased client demand, the move towards “Data Driven Counsel” and a new competitive landscape, there has been an acceleration of the adoption of Legal Analytics solutions across the legal services industry. Consequently, legal data analytics technology is now positioned to change both what legal services are provided to clients and how those services are provided and consumed.




New York-599

Apply Now",3.7,"Shearman & Sterling LLP
3.7","New York, NY",-1,1001 to 5000 Employees,1873,Company - Private,Legal,Accounting & Legal,$500 million to $1 billion (USD),-1
Data Scientist,$91K - $171K (Glassdoor est.),"About Zensar Technologies:
Zensar is a leading digital solutions and technology services company partnering with global organizations on their digital transformation journey. A technology partner of choice, with strong track-record of innovation, credible investment in digital solutions and assertion of commitment to client's success, Zensar's comprehensive range of services and solutions enable clients achieve new thresholds of performance. Part of the $40 billion APAX Partners' portfolio of companies, Zensar is uniquely positioned to help existing businesses run efficiently, manage legacy transformation and plan business growth through innovative digital platform.
https://www.zensar.com
Working at Zensar:
Working at Zensar is an enriching experience. While work is driven by innovation and passion, fun is taken seriously too. An open environment is encouraged making it easy to brainstorm with colleagues. Creative thinking is encouraged through time out activities. Moreover, the offices have been designed to foster creativity and communication, bringing a little bit of home into work every day. Zensar provides and a comprehensive benefit package for all fulltime employees.",3.5,"Zensar Technologies
3.5","San Jose, CA",-1,5001 to 10000 Employees,2001,Company - Public,IT Services,Information Technology,$500 million to $1 billion (USD),-1
Data Scientist,$91K - $171K (Glassdoor est.),"Key Accountabilities:
• Apply strong expertise in machine-learning, data mining, and information retrieval to design, prototype, and build the next-generation analytics engines and services
• Deep understanding and implementation experience of models like: Neural networks; Extreme gradient boost model (XGB); rate regression model
• Working experience with evolutionary heuristic optimization, e.g. genetic algorithm, differential evolution, particle swarm and simulated annealing; understanding for Kedro functionalities would be a plus
• Daily responsibilities will include re-training existing models, gauge continuous accuracy, design and implement new models for new optimizations
• Understands business problems and designs end-to-end analytics use cases
• Develops complex models and algorithms that drive innovation throughout the organization. This may include improving on-time performance, network planning, etc.
Engineering Services
Luminant Generation Company LLC
Irving, Texas
Texas",3.6,"Luminant Generation Company LLC
3.6","Irving, TX",-1,1001 to 5000 Employees,-1,Subsidiary or Business Segment,Utilities,"Oil, Gas, Energy & Utilities",$100 to $500 million (USD),-1
Data Scientist,$91K - $171K (Glassdoor est.),"One growing team. One powerful goal.

Ours is a dynamic environment where innovation is encouraged—and ideas are welcomed. We believe in one another’s potential, and we focus on creating a positive community where collaboration, belonging, and growth are valued.

SNHU employees are a team in every sense. Separately, we understand that each individual brings unique experiences, perspectives, and ideas to create a vibrant work environment. Together we share common values of honesty, acceptance, and accountability working as a unified force toward a common goal: to transform the lives of learners.

As a global leader in education, we strive for a workforce that reflects the individual differences of our learning community. We believe that our employees can be their best selves when they can be their true selves. Therefore, we are committed to cultivating and preserving a culture of inclusion in which all of our employees feel welcomed, valued, and empowered. We’re proud to have been recognized as a Great College to Work for by the Chronicle of Higher Education every year since its inception.",4.2,"Southern New Hampshire University
4.2","Manchester, NH",-1,10000+ Employees,1932,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1
Data Scientist,$91K - $171K (Glassdoor est.),"Position Summary
The CEO, Board and Partnership of Spencer Stuart have established a strategic mandate to accelerate the adoption and institutionalization of valuable capabilities – in the belief that doing so represents a critical step in fulfilling the firm’s aspirations for continuing growth, leadership and bold advantage. Our CEO Analytics function is responsible for transforming the way companies think, act, and develop their most critical leadership talent.
Spencer Stuart seeks a Data Scientist with a consultative, entrepreneurial style. The individual will focus on solving business problems with appropriate analytical solutions that have positive financial impact on the organization. The individual must be able to communicate technical concepts to a broad range of technical and non-technical consultants. A continuous learning orientation will aid in understanding and overcoming business challenges as well as discovering how to demonstrate new forms and sources of data to deliver actionable analytical insights.

Apply Now",4.0,"Spencer Stuart
4.0","New York, NY",-1,1001 to 5000 Employees,1956,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),-1
Data Scientist,$91K - $171K (Glassdoor est.),"Ibotta is seeking a Data Scientist to join our innovative team and contribute to our mission to Make Every Purchase Rewarding. Our newly formed and growing Core Data Science Team provides high-quality, on-time data science-related products and services across all business areas and teams within Ibotta. We do this by providing thought leadership, subject matter expertise, evangelism and governance of business-critical data science initiatives.

As a Data Scientist, you'll have the unique, challenging, and rewarding opportunity to build the foundation of data and data science within the company. You'll be able to create and own greenfield opportunities to make big positive impacts on the business across several teams and business areas. You'll have the chance to own the data science technology of one or more important core business domains, from collaborating with stakeholders, through the full model development lifecycle. You'll be able to advance not only your technical skills, but your organizational and leadership skills as well, by contributing to the creation of best practices for the team and company, and learning from the more senior scientists and managers on the team.

This position is located in Denver, Colorado or with the option of full-time remote. Candidates must live in the United States.


Embrace and uphold Ibotta's Core Values of Integrity, Boldness, Ownership, Teamwork, Transparency, & Advocate for Savers to help Make Every Purchase Rewarding
Provide subject matter expertise and ownership of one or more of the company's core business domains
Contribute to creating best practices for the team
Initiate and drive collaboration with stakeholders, architects, and data engineers to discover, define, cleanse, and refine the data needed for analysis and modeling
Analyze large and novel datasets to extract actionable insights to inform model development and understand consumer behavior
Provide customized views of large and complex datasets to support data analysis and business decision-making
Inform experimental design to formulate solutions addressing major business challenges and innovation opportunities
Build models using a variety of statistical and machine learning techniques, from selecting the best type of model for the problem to using techniques to measure and optimize model performance
Harden data pipelines and models for production deployment and monitoring of performance over time


2+ years of progressive experience in a professional data science, machine learning, statistics, or data analysis role, or related experience
A passion for driving important decisions using data and data storytelling
A love of learning and continuous development, including staying at the forefront of the latest advances in data science and machine learning. Broad-scale community contributions to the fields of data science and machine learning in the way of conference presentations, professional publications, and/or recognized internet presence are a strong plus
Demonstrated knowledge, skills, and abilities in developing and applying a variety of machine learning and statistical algorithms
Demonstrated Python and/or R skills. Spark or PySpark experience is a strong plus
Broad and general statistical and mathematical knowledge and skills
Excellent analytical and problem solving skills
Demonstrated knowledge, skills, and abilities in database manipulation, query languages, and graph data schemas
Exposure to or interest in manipulating complex data to apply business rules for improved feature engineering within data lakes, distributed systems, and data streams
Exposure to or interest in MLOps a strong plus


Built in Denver, CO, Ibotta (""I bought a..."") is a free mobile shopping app that gives users cash back on groceries and more. Through our partnerships with brands and retailers like Procter & Gamble, Kraft Heinz, Kellogg, Amazon, Walmart, Target, and Uber, we've delivered over $1B in cumulative cash rewards to our Savers. Guided by our values and our mission to make every purchase rewarding, we come to work energized by the business problems we get to solve, the technology we get to build, and the people we get to innovate (and have fun) with. Ibotta made Inc.'s 2020 list of the 5000 fastest-growing private companies in the U.S. for the third consecutive year. In 2019, we became the first mobile consumer technology company in Colorado to achieve $1B in valuation.

To learn more about what our Tech teams are doing day to day, visit Building Ibotta on Medium.com .


This position is located in Denver, CO or with the option of full-time remote and includes competitive pay, flexible time off, benefits package (including medical, dental, vision), Lifestyle Spending Account, 401k match, profit sharing and equity. Candidates must live in the United States.
$90,000-$120,000.
Ibotta is an Equal Opportunity Employer. Ibotta's employment decisions are made without regard with race, color, religion, national origin, age, sex, marital status, ancestry, physical or mental disability, veteran status, gender identity, sexual orientation, or any other legally protected status.
Applicants must be currently authorized to work in the United States on a full-time basis
For the security of our employees and the business, all employees are responsible for the secure handling of data in accordance with our security policies, identifying and reporting phishing attempts, as well as reporting security incidents to the proper channels.

#BI-Remote

#LI-Remote",3.8,"Ibotta
3.8","Denver, CO",-1,501 to 1000 Employees,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
Data Scientist,$91K - $171K (Glassdoor est.),"Data Scientist
If you are a Data Scientist with experience, please read on!
Top Reasons to Work with Us
1. We have a great collaborative team culture

2. We encourage communication and easy access across all levels of the organization

3. We offer 100% remote work ability
What You Will Be Doing
Translate data analysis to guide business decisions






























All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, or any other characteristic protected by law.

– In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire.",4.1,"CyberCoders
4.1","Baltimore, MD",-1,201 to 500 Employees,1999,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),-1
Data Scientist,$91K - $171K (Glassdoor est.),"Company Overview

At Modernize (a QuinStreet division) our mission is to simplify home improvement by inspiring motivated homeowners and connecting them with qualified contractors. Our foundation is based on 10 years as a driving force as Home Improvement Leads in online lead generation – connecting homeowners with high–quality contractors – in the $300 billion annually grossing home improvement market. We’re working hard on a new brand and new products to cater to homeowners and the most successful contractors in the industry.

We’re looking for sharp, motivated individuals to join our growing team. Teammates who enjoy using technology to solve problems will thrive in our dynamic startup environment. We have an open floor plan that encourages the entire team to participate in critical discussions and allows everyone to be a vital contributing factor. You’ll enjoy our hip, newly renovated office in the heart of downtown with a view of the capital and the downtown skyline.",3.9,"QuinStreet
3.9","Foster City, CA",-1,501 to 1000 Employees,1999,Company - Public,Advertising & Marketing,Business Services,$500 million to $1 billion (USD),-1
Data Scientist,$91K - $171K (Glassdoor est.),"Klaviyo is growing fast and we have openings for all skill levels across data science. Listen to our data science team podcast at https://medium.com/klaviyo-data-science and learn more about our technical culture at https://klaviyo.tech

Our data science team works on two types of projects:
Building features. We take ideas from inception to new machine learning-powered features that ship to our hundreds of thousands of users. You'll be central to creating features that help our customers learn and grow from their data.
Support the business. We perform analyses, build models, and run experiments to make the Klaviyo business more efficient. You'll work directly with stakeholders within the company and contribute directly to business processes at Klaviyo.

We're looking for people who are strong at math, modeling, experimental design, and putting themselves in the shoes of customers. You should be interested in all aspects of what it takes to go from idea to generally available feature or internal solution, even if your strengths and experience today fall primarily in one area.

The ideal candidate has a background in data science, statistics and machine learning and has done work ranging from exploratory analysis to training and deploying models. We use a wide variety of data mining and machine learning algorithms. The right candidate will have both a solid fundamental understanding of and practical experience with at least a few modeling and machine learning techniques.

You should have experience presenting data to help people make better decisions. We're focused on shipping early and often. We prefer iterative solutions that are incrementally better to the perfect solution.


Build data science-powered features that our customers love and help them grow faster. Examples of features we've added to Klaviyo: A/B testing, personalized product recommendations, and creative assistance.
Use data science to help Klaviyo grow faster. This includes building smart algorithms to automate processes that are currently manual, performing analyses to help our internal teams know how to best target their resources, and building predictive models to better understand our customers and business.
Analyze large data sets (we're collecting billions of individual actions every month).


Possess a strong fundamental understanding of at least some machine learning algorithms (e.g. regressions, decision trees, k-means clustering, neural networks).
Capable of analyzing data and making rigorous statements about what can or cannot be concluded.
Know how to design and implement model performance/validation assessments.
Have a background in statistics and understand different distributions and the conditions under which they're valid.
Know how to code and have used data science tools and packages.
Have demonstrated a measurable impact based on the models you've created. It's not always easy getting a model correct and we love talking about places we got stuck and working as a team to think through ideas that could unblock us.
Have a desire to ship features powered by data science (in other words, you're excited by both upfront research and actually getting models into production at cloud scale); OR
Have a desire to work directly with business stakeholders to create tools that will provide insight and make them more efficient.
Bachelor's or advanced degree in statistics, applied mathematics, computer science or other relevant quantitative discipline, or equivalent industry experience.

Get to know Klaviyo

Klaviyo is a world-leading marketing automation platform dedicated to accelerating revenue and customer connection for online businesses. Klaviyo makes it easy to store, access, analyze and use transactional and behavioral data to power highly-targeted customer and prospect communications. The company's hybrid customer-data and marketing-platform model allows companies to grow by fostering direct relationships with customers, without giving up their valuable data to popular big-tech ad platforms. Over 265,000 innovative companies like Unilever, Custom Ink, Living Proof and Huckberry sell more with Klaviyo. Learn more at www.klaviyo.com .

Klaviyo does not tolerate and prohibits discrimination, harassment or retaliation of or against job applicants, contractors, interns, volunteers or employees by another employee, supervisor, vendor, customer or any third party.",4.9,"Klaviyo
4.9","Boston, MA",-1,501 to 1000 Employees,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
Senior Data Scientist,$91K - $171K (Glassdoor est.),"Los Gatos, California
Data Science and Engineering
Personalization algorithms at Netflix deliver recommendations to over 150 million subscribers worldwide. To continually improve and innovate on our product, we maintain a relentless focus on empirical analysis and experimentation. As a Data Scientist in Algorithms Data Science & Engineering, you will be partnering with product and engineering teams to evaluate the performance of and optimize personalization algorithms used to suggest movies, TV shows, artwork, and trailers to Netflix members. This is a high-impact role in which you will have direct influence on how product decisions related to recommendations are made.
For a flavor of the work that is done on the team, check out our blog post:
Innovating Faster on Personalization Algorithms at Netflix Using Interleaving

To learn more about our research and analytics work, you can visit our research page.",4.2,"Netflix
4.2","Los Gatos, CA",-1,5001 to 10000 Employees,1997,Company - Public,Internet,Information Technology,$5 to $10 billion (USD),-1
Data Scientist,$91K - $171K (Glassdoor est.),"Serve as a member of BitSight's dynamic Data Science team. The team’s primary focus is to understand corporate cybersecurity at Internet scale. Using BitSight’s world-class petascale cybersecurity dataset, the team works to develop algorithms and models that measure cybersecurity performance and risk. Members of the Data Science team collaborate closely with BitSight’s product and engineering teams to develop new products and customer-facing features. The team also works closely with the marketing team to share results of internal research.
For this position, we are open to hiring candidates at any level - Data Scientist, Senior Data Scientist or Principal Data Scientist.
Objectives & Responsibilities
Research and develop techniques for measuring cybersecurity performance at scale",4.0,"BitSight
4.0","Boston, MA",-1,201 to 500 Employees,2011,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
Data Scientist,$91K - $171K (Glassdoor est.),"Company Details:

Midwest Employers Casualty (MEC) is a member of the W. R. Berkley Corporation, a fortune 500 company, rated A+ (Superior) by A.M. Best Company, based in Chesterfield, MO. We improve the quality of life for employees severely injured on the job and help companies understand and mitigate their risk for workers’ compensation injuries. MEC has a friendly, results-focused work environment. We seek employees who take initiative, are quick to adapt, are dependable, and like working as part of a team.

Position Summary:
The Data Scientist role will focus on leveraging the company’s substantial data assets (as well as external data assets) to deliver actionable and meaningful business insights through predictive analytics. These efforts will focus on problems and opportunities identified by the business units (most of which will be centered on strategic objectives). Independently, the data scientist will be expected to explore data for previously unknown business related issues.",4.4,"Berkley
4.4","Chesterfield, MO",-1,1 to 50 Employees,2012,Company - Private,Logistics & Supply Chain,Transportation & Logistics,$25 to $50 million (USD),-1
Data Scientist,$91K - $171K (Glassdoor est.),"What We'll Bring:
At TransUnion, we have a welcoming and energetic environment that encourages collaboration and innovation. We are consistently exploring new technologies and tools to be agile. This environment gives our people the opportunity to hone current skills and build new capabilities, while discovering their genius.

Come be a part of our team – you’ll work with great people, pioneering products and cutting-edge technology.

Protecting the health and wellness of our associates and candidates considering a career at TransUnion is our highest priority. In supporting this vision, our recruitment and new hire experience for this role is fully virtual for the time being. Candidates interviewing will get to know our team over the phone and video, and this role will operate virtually upon hire until we return to the office. Even though we’re not physically together right now, our goal is to provide you a supportive candidate and new hire experience that will immerse you in our culture and set you up for success at TransUnion.


Sr Developer, Data Science and Analytics",4.0,"TransUnion
4.0","Chicago, IL",-1,5001 to 10000 Employees,1968,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),-1
Data Scientist,$91K - $171K (Glassdoor est.),"Snap Inc. is a camera company. We believe that reinventing the camera represents our greatest opportunity to improve the way people live and communicate. Our products empower people to express themselves, live in the moment, learn about the world, and have fun together.
We’re looking for a Product Data Scientist to join Team Snap at our Los Angeles office! Working alongside engineering, product design, product management and our Augmented Reality design team, you will create data-based approaches to solving difficult business and product problems and generate business and product insights to help Snap ship the best product in the world.
What you’ll do:
Collaborate with Product Management, AR-design, Product Design and Engineering and apply your expertise in analysis to create and scale insights",4.2,"Snapchat
4.2","Los Angeles, CA",-1,1001 to 5000 Employees,2011,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
Data Science,$91K - $171K (Glassdoor est.),"NautoⓇ is the only real-time AI-powered Driver Behavior Learning Platform able to predict, actively prevent, and rce high-risk events in the mobility ecosystem. By analyzing billions of data points from over 400 million AI-analyzed video miles, Nauto’s machine learning algorithms continuously improve and help to impact driver behavior before events happen, not after. Nauto has enabled the largest commercial fleets in the world to avoid more than 25,000 collisions, resulting in nearly $100 million in savings.
Nauto is located in North America, Japan, and Europe. Nauto is backed by SoftBank Vision FundGroup Corp., Greylock Partners, BMW iVentures, General Motors Ventures, Toyota AI Ventures, Allianz Group, Playground Global and DNX Ventures.
Responsibilities
Build risk models and analyses based on real-life data from large vehicle fleets and insurance companies",4.1,"Nauto
4.1","Palo Alto, CA",-1,51 to 200 Employees,2015,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
Data Scientist,$91K - $171K (Glassdoor est.),"Company Description

Ubisoft is committed to enriching players’ lives with original & memorable gaming experiences. We are composed of over 18,000 talented people located in 5 continents across the globe. With more than 80% of our teams dedicated to creation, Ubisoft is the biggest in-house creative force in the industry.

The company’s 40+ different creative studios & Customer Relationship Centers (CRCs) work each day to deliver rich and innovative gaming experiences that reflect the creativity and diversity of their teams. Whether you are working on a production team or working directly with our players, we all approach each day with a Player-First mindset to ensure winning solutions. While collaborating across teams and offices, you will have the opportunity to work closely with many of our iconic brands including Assassin's Creed®, Tom Clancy's Rainbow Six Siege®, Tom Clancy's The Division®, For Honor®, Rabbids®, Rayman®, Watch Dogs®, Far Cry®, The Crew®, Just Dance® and more.",3.9,"Ubisoft
3.9","Cary, NC",-1,10000+ Employees,1986,Company - Public,Video Games,Media,$2 to $5 billion (USD),-1
Data Scientist,$91K - $171K (Glassdoor est.),"As a company they’re running an initiative to create customer health scores. They take data from several different places – quantitative and some not as quantitative (feedback, survey scoring). Trying to marry all this information together and figure out what’s important. Setting up a framework to figure out how to define which data is important and then create an algorithm that will spit the data out. There’s a team in place that’s working on it – a cross functional team with stakeholders across rapid7. There’s also a lead data scientist and the data engineering team that can support this project. They have a basic framework they can work within too and will be working closely with the Manager, Luke. Need someone with good modeling skills to determine important variables and some algorithmic knowledge- algorithmic approach because they need explain ability at certain steps. R or Python is fine – they use both. They use Tableau for visualizations – even if their visualization experience is using R or Python that’s fine, more of a benefit. Need someone who can understand variable importance to help them understand how to structure an algorithm. Don’t need deep learning or deep AI experience, business focused data science rather than research based so someone coming out of Healthcare would not be a fit. Benefit if they understand B2B, SAAS company model. It’s all around their customers and the customer health so if they understand that type of company they’ll be able to understand the data a lot better.",4.4,"Intone Networks
4.4",Remote,-1,201 to 500 Employees,-1,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),-1
Data Scientist,$91K - $171K (Glassdoor est.),"The Knowledge Management functional area manages the sharing and distribution of best practices documents and related impact and optimization information as it relates to KP HealthConnect & Kp.org -and related external EHRs. This work includes of the knowledge products (e.g. SmartBook, smartbits) and related documentation synthesized from across regions internally as well as external to be provided to Strategic and Operational Leaders across the enterprise. Additional responsiblilities for related consulting services that include information and data analysis and project management in areas of Quality, Patient Safety, Service, Nursing, etc. This position demonstrates in-depth knowledge and skills in the knowledge management area, and is accountable for the successful execution of project goals that align with the gaols of Health IT / Transformation & Analytics/ CSPC and support of the National Quality and Service Excellence program. At the highest levels of the job family, share in the accountability of outcomes and performance for broad Knowledge Management areas of Value Realization and Optimization that include regional analysis/evaluation projects; generation, review, and distribution of appropriate content including the building of strategic relationships for information distribution.












PrimaryLocation :
HoursPerWeek : 40
Shift :
Workdays : Mon, Tue, Wed, Thu, Fri
WorkingHoursStart :
WorkingHoursEnd :
Job Schedule :
Job Type : Standard
Employee Status : Regular
Employee Group/Union Affiliation : NUE-PO-01|NUE|Non Union Employee
Job Level : Individual Contributor
Job Category : QA, UR & Case Management
Department :
Travel : Yes, 5 % of the Time",4.0,"Kaiser Permanente
4.0","Pasadena, CA",-1,10000+ Employees,1945,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD),-1
Data Scientist,$91K - $171K (Glassdoor est.),"WHY XIFIN?
XIFIN is a San Diego based SaaS company that leverages diagnostic information to improve the quality and economics of healthcare. Our cloud-based platform facilitates connectivity and workflow automation for accessing and sharing clinical and financial diagnostic data, improving the delivery and reimbursement of care. In addition to our robust technology platform, XIFIN offers a full-service revenue cycle operation for diagnostic companies. Revenue Cycle Operations is a key engine of growth for XIFIN. Through all of products and services we are self-driven innovators who are looking to make a difference in the healthcare technology space.
Who are we looking for?
We are looking for innovative data scientists with a passion for finding meaningful patterns and insights in large datasets. We are on our mission to optimize diagnostic healthcare costs and outcomes through data, analysis and driving analytics into action. Your contributions to our data, analytics and AI-driven solutions will help empower diagnostic service providers to deliver the best care and patient outcomes possible!",4.3,"XIFIN
4.3","San Diego, CA",-1,201 to 500 Employees,1997,Company - Private,Enterprise Software & Network Solutions,Information Technology,$50 to $100 million (USD),-1
Data Scientist,$91K - $171K (Glassdoor est.),"Our People & Places Solutions business – reinforces our drive to improve the lives of people everywhere and epitomizes the ""why"" of what we do – the tremendous positive impact and value our solutions bring to our communities and society as a whole. From facilities delivering life-saving therapies and ensuring clean water to enabling the connection of people through all modes of transportation and providing access to technology – we're integrating a multitude of these solution elements to build the smart environments of tomorrow.

Start your Jacobs career with a company that inspires and empowers you to deliver your best work so you can evolve, grow and succeed – today and into tomorrow.


Your Impact:

Jacobs serves many markets in our People and Places Business that include: Water, Transportation, Built Environment, Advanced Facilities, Health, and Power. We are looking for a Data Scientist to help our company, clients, and communities discover hidden value from infrastructure operational data systems and open data: both raw and synthetically generated. We will rely on you, working as a member of our multi-discipline teams, to build data driven solutions that positively impact our communities.



Jacobs is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, religion, creed, color, national origin, ancestry, sex (including pregnancy, childbirth, breastfeeding, or medical conditions related to pregnancy, childbirth, or breastfeeding), age, medical condition, marital or domestic partner status, sexual orientation, gender, gender identity, gender expression and transgender status, mental disability or physical disability, genetic information, military or veteran status, citizenship, low-income status or any other status or characteristic protected by applicable law. Learn more about your rights under Federal EEO laws and supplemental language.",3.8,"Jacobs
3.8","San Francisco, CA",-1,10000+ Employees,1947,Company - Public,Architectural & Engineering Services,Business Services,$10+ billion (USD),-1
Data Scientist,$91K - $171K (Glassdoor est.),"Introduction
As a Data Scientist at IBM, you will help transform our clients’ data into tangible business value by analyzing information, communicating outcomes and collaborating on product development. Work with Best in Class open source and visual tools, along with the most flexible and scalable deployment options. Whether it’s investigating patient trends or weather patterns, you will work to solve real world problems for the industries transforming how we live.

Your Role and Responsibilities
We are in a data science renaissance.

Companies that embrace data science will lead and those who do not will fall behind.

To help IBM's clients lead, we are building a team of data science practitioners to help them learn how to succeed with data science. The team will include data engineers, machine learning engineers, operations research / optimization engineers and data journalists.

The team will engage directly in solving real-world data science problems in a wide array of industries around the globe with IBM clients and internally to IBM. The team of data scientist will work with other IBMers and client data science teams to solve problems in banking, insurance, health care, manufacturing, oil & gas and automotive industries, to name a few.

We will teach the data scientists and sometimes people who desire to be data scientist to:

Key Responsibilities:
1. Identify a use case
2. Break that use case down into discrete MVPs (minimal viable product)
3. Work in code notebooks
4. Build & validate models
5. Deploy models via APIs into applications or workflows
6. Monitor & retrain models
7. Use code repositories to version and share code/notebooks
8. Visualize the output of their data story in a way that is consumable by all
9. Create Machine Learning pipelines and train models.
10. Communicate effectively with line-of-business end-users to discover pain points and use cases, lead project definitions, and convey the business value of the project

While working across all these industries, you will also get to travel as these engagements may require that the team spend several weeks at client sites working on data science problems with a diverse team.

Required Technical and Professional Expertise




Preferred Technical and Professional Expertise







About Business UnitIBM’s Cloud and Cognitive software business is committed to bringing the power of IBM’s Cloud and Watson/AI technologies to life for our clients and ecosystem partners around the world. IBM provides you with the most comprehensive and consistent approach to development, security and operations across hybrid environments—with complete software solutions for business and IT operations, development, data science, security, and management. Our experts and software capabilities help organizations develop applications once and deploy them anywhere, integrate security across the breadth of their IT estate, and automate operations with management visibility. With IBM, you also have access to new skills and methods, governance and management approaches, and a deep ecosystem of industry experts and partners.

Your Life @ IBMWhat matters to you when you’re looking for your next career challenge?

Maybe you want to get involved in work that really changes the world? What about somewhere with incredible and diverse career and development opportunities – where you can truly discover your passion? Are you looking for a culture of openness, collaboration and trust – where everyone has a voice? What about all of these? If so, then IBM could be your next career challenge. Join us, not to do something better, but to attempt things you never thought possible.

Impact. Inclusion. Infinite Experiences. Do your best work ever.

About IBMIBM’s greatest invention is the IBMer. We believe that progress is made through progressive thinking, progressive leadership, progressive policy and progressive action. IBMers believe that the application of intelligence, reason and science can improve business, society and the human condition. Restlessly reinventing since 1911, we are the largest technology and consulting employer in the world, with more than 380,000 IBMers serving clients in 170 countries.

Location StatementIBM offers a wide range of resources for eligible IBMers to thrive both inside and outside of work. In addition to a competitive benefits program consisting of medical and life insurance, retirement plans, and time off, eligible employees may also have access to:


We consider qualified applicants with criminal histories, consistent with applicable law.

Being You @ IBMIBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, pregnancy, disability, age, veteran status, or other characteristics. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status.",3.9,"IBM
3.9","Austin, TX",-1,10000+ Employees,1911,Company - Public,IT Services,Information Technology,$10+ billion (USD),-1
Data Scientist,$91K - $171K (Glassdoor est.),"Description
DeepHealth is a digital health start-up company based in Cambridge, MA engaged in applying state-of-the-art deep learning techniques to improve medical imaging interpretation. We believe the most exciting problems in machine learning are in healthcare, where the development and translation of novel methods has the potential to save patient lives. As a Data Scientist, you will help us collect and curate various sources of data to be used for research and product development and validation.
Qualifications
Advanced degree in a field related to data science
Strong programming skills in python and libraries such as pandas",-1,DeepHealth,"Cambridge, MA",-1,Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
