Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Data Scientist - Small Business Sales Program,$94K - $183K (Glassdoor est.),"Job Title: Data Scientist - Small Business Sales Program
Location: San Francisco, CA
Duration: 6 Months

Summary:
Our team supports data insights & strategic analyses for the Small Business Sales programs in Client as well as program design and operational execution work.
Broadly speaking, we help ensure the sales team engages the right advertisers, at the right time, with the right solutions to support our continued growth of incremental revenue on billion-dollar scale

Day-to-Day Responsibilities/Scope:
Audience insights: deep dive on specific segments/subsegments of advertisers that need better understand work







IND123",4.4,"Ursus
4.4","San Francisco, CA",-1,1 to 50 Employees,2015,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
Sr. Consultant Data Scientist,$94K - $183K (Glassdoor est.),"Data Scientist- Senior Consultant
Do you want to build your brand by working for a leading consulting firm that drives eminence in the marketplace? Are you interested in leveraging your analytical skills and strategic ideas to improve mission execution? If so, Deloitte could be the place for you! Our Government & Public Services (GPS) Strategy and Analytics team brings deep industry expertise, rigorous analytical capabilities and a pragmatic mindset to help solve our client's most complex business problems. Join our team and play a key role in helping to design our clients' roadmap to the future and help transform the GPS marketplace
Work you'll do
The Data Scientist, AIGPS , will join a team responsible for developing advanced analytics products; applying data visualization and statistical programming tools to enterprise data to advance and enable key mission outcomes. In this role, they will support all phases of analytic work product development, from the identification of key business questions to ETL, from performing analyses to delivery of insights to decision-makers, with particular attention to the interplay between data and the business processes that produce and consume it.



Preferred:",3.9,"Deloitte
3.9","Alexandria, VA",-1,10000+ Employees,1850,Company - Private,Accounting,Accounting & Legal,$10+ billion (USD),-1
Data Analyst,$94K - $183K (Glassdoor est.),"Type of Requisition:
Regular
Clearance Level Must Currently Possess:
None
Clearance Level Must Be Able to Obtain:
None
Suitability:
Agency Specific
NACI (T1)
Data Analysis
40
Less than 10%
Some Telecommuting Allowed
USA DC Washington
We are GDIT. The people supporting some of the most complex government, defense, and intelligence projects across the country. We deliver. Bringing the expertise needed to understand and advance critical missions. We transform. Shifting the ways clients invest in, integrate, and innovate technology solutions. We ensure today is safe and tomorrow is smarter. We are there. On the ground, beside our clients, in the lab, and everywhere in between. Offering the technology transformations, strategy, and mission services needed to get the job done.GDIT is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status, or any other protected class.",3.8,"General Dynamics
3.8","Washington, DC",-1,10000+ Employees,1996,Subsidiary or Business Segment,IT Services,Information Technology,$2 to $5 billion (USD),-1
AWS Data Engineer,$94K - $183K (Glassdoor est.),"Are you an experienced, passionate pioneer in technology - a solutions builder, a roll-up-your-sleeves technologist who wants a daily collaborative environment, think-tank feel and share new ideas with your colleagues - without the extensive demands of travel? If so, consider an opportunity with our Project Delivery team.
Work you'll do
As an AWS Data Engineer, you will be expected to perform the following:

Creating/managing AWS services.
Work with distributed systems as it pertains to data storage and computing.
Building and supporting real-time data pipelines",3.9,"Deloitte
3.9","Philadelphia, PA",-1,10000+ Employees,1850,Company - Private,Accounting,Accounting & Legal,$10+ billion (USD),-1
"Scientist, Surface Chemistry",$94K - $183K (Glassdoor est.),"*Location: San Diego, CA
*
Function: Science and Surface Chemistry
Description:
Element Biosciences is a multi-disciplinary startup focused on innovating genetic analysis tools for the research and diagnostic markets. The Company's technology will broaden the end user experience through improved data quality and simplified workflows to benefit discoveries and diagnosis in healthcare.
We offer competitive compensation and benefit packages. We are committed to providing opportunities to our colleagues so they can achieve the best versions of themselves in their career trajectories. Join our winning team!",5.0,"Element Biosciences Inc
5.0","San Diego, CA",-1,1 to 50 Employees,-1,Company - Public,-1,-1,Unknown / Non-Applicable,-1
Upstream/Downstream Associate Scientist,$94K - $183K (Glassdoor est.),"UPSTREAM/DOWNSTREAM ASSOCIATE SCIENTIST
DEVENS, MA
Required Skills:
BSc with minimum 2 years of relevant industry experience/ MSc/ PhD degree in Science or Chem/Bio Engineering.
Bachelors’ w/1-2 years BioPharma industry experience.
Masters or PHD in Chemical or Biochemical engineering w/no experience.
Highly motivated, ability to work independently.
Team player - lots of cross-functional communication.",4.5,"Alpha Consulting
4.5","Devens, MA",-1,201 to 500 Employees,1994,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),-1
Data Analyst Intern,$94K - $183K (Glassdoor est.),"Responsibilities
Interpret data, analyze results using statistical techniques and provide ongoing reports
Develop and implement databases, data collection systems, data analytics and other strategies that optimize statistical efficiency and quality
Acquire data from primary or secondary data sources and maintain databases/data systems
Identify, analyze, and interpret trends or patterns in complex data sets
Filter and ""clean"" data by reviewing computer reports, printouts, and performance indicators to locate and correct code problems
Work with management to prioritize business and information needs
Locate and define new process improvement opportunities",3.5,"ICM Controls Corp.
3.5","Syracuse, NY",-1,1 to 50 Employees,1984,Company - Private,Electrical & Electronic Manufacturing,Manufacturing,$1 to $5 million (USD),-1
Clinical Quality Data Analyst #4197,$94K - $183K (Glassdoor est.),"Summary
Responsible for applying technology to performance improvement measurement processes. Designs, develops tests and analyzes quality, key performance outcomes, and resource utilization databases; creates associated reports; and organizes information to make it useful for performance improvement leaders. Provides technical direction for electronic integration of data from various sources and systems and assists in the development of business strategies to improve quality and outcomes. Maintains integrity of databases designed for quality, outcomes, and resource utilization performance. Serves as a liaison between the Hospital Information Systems department, Finance, and St. Clair Medical Services and maximizes the use of organizational databases for performance improvement functions.



Location: St. Clair Hospital · SCMS Quality and Care Management
Schedule: Full Time, Days",3.5,"St. Clair Hospital
3.5","Pittsburgh, PA",-1,1001 to 5000 Employees,1985,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Less than $1 million (USD),-1
Senior Data Scientist,$94K - $183K (Glassdoor est.),"We are open to remote workers but preference will be given to candidates in the NYC area with an openness to doing some work from an office.
Apply at http://www.sstm2.com/careers
We’re Looking For Someone Who:
Has at least 3 years of professional experience in a data science role. (Please do not apply if this is not you.)
Can independently discover biases, make adjustments, tag, and correlate with known truths when given a raw data set.
Has strong data engineering skills (this is a must-have). Must have strong skills with SQL and various file formats (CSV, Parquet, JSON).
Has experience communicating with clients and is able to translate data and statistics to financials and company analysis.",-1,System2 LLC,Remote,-1,-1,-1,-1,-1,-1,-1,-1
Data Modeler and Developer in GCP,$94K - $183K (Glassdoor est.),"Job Description Summary

Transamerica is looking for an extremely collaborative Google Cloud Platform (BigQuery & Dataflow) developer to join our team! Do you consider your data engineering skills strong? Are you excited to make an impact in a large organization? If you answered yes, we have the role for you! The Data Modeler with Google Cloud Platform Big Query manages the Google Cloud Platform marketing database to identify business requirements for system solutions or improved processes that will increase efficiency and overall productivity.

Job Description
What You Will Do:
Deliver artifacts such as scripts (Java or Python), dataflow components in support of the GCP ongoing build",2.9,"Transamerica
2.9","Denver, CO",-1,5001 to 10000 Employees,1904,Subsidiary or Business Segment,Insurance Carriers,Insurance,$10+ billion (USD),-1
Business Intelligence Data Engineer,$94K - $183K (Glassdoor est.),"Authority Brands, LLC. Headquartered in Columbia, MD is a leading provider of home services, building brands that support the success of our franchisees, as well as bettering the lives of the homeowners we serve and the people we employ.
Authority Brands provides expert knowledge and elite tools needed to grow a successful franchise business. Our data-driven tools and solutions help Franchise Owner’s optimize their operations efficiency and market profitability.
The Business Intelligence Data Engineer is responsible for development of Enterprise Data Warehouse, Data Mart, and Business Intelligence Reporting environments. BI Data Engineer will be responsible to work on internal, external various data sources and system and integration of those system with business applications.
BI Data Engineers will work closely with technical engineering architects, product owners to design and implement reporting and analytical solutions, including the design and development of table structures and the processes used to populate those structures with data from internal and external sources.",-1,Authority Brands,"Columbia, MD",-1,-1,-1,-1,-1,-1,-1,-1
"Lead Research Scientist - Computer Vision, AI, Machine Learning",$94K - $183K (Glassdoor est.),"Intelligent Automation, Inc. (IAI) has an open full-time position for a Senior Research Scientist and Lead Scientist in computer vision, artificial intelligence (AI), machine learning (ML). We are looking for an outstanding self-motivated researcher with a Masters or Doctorate degree in Electrical Engineering or Computer Science with a background in computer vision, and AI/ML. You will be working with the multi-disciplinary team of scientists and engineers to conduct R&D in the fields of AI/ML, image and video analytics, geospatial, perception for autonomous systems, healthcare, training, and simulation.

The desired candidate should have a strong publication record in AI/ML particularly in the areas of deep learning, object detection and classification, segmentation, cross-modality inference, self-supervised learning, activity recognition, facial analysis, geospatial analysis, biomedical image analysis, robotic vision, and MLOps",3.7,"Intelligent Automation
3.7","Rockville, MD",-1,51 to 200 Employees,1987,Company - Private,"Health, Beauty, & Fitness",Consumer Services,$25 to $50 million (USD),-1
"Scientist I/II, Quality Control - Swing shift",$94K - $183K (Glassdoor est.),"Jubilant HollisterStier LLC provides a complete range of services to support the pharmaceutical and biopharmaceutical industries. The Allergy business is a worldwide leader in the manufacture of allergenic extracts, targeted primarily at treating allergies and asthma. Jubilant HollisterStier is also a nationally recognized contract manufacturer of sterile injectable vials, and lyophilized products. Jubilant HollisterStier is owned by Jubilant Life Sciences.
The QC Scientist I/II performs the analysis on allergenic and client components, raw materials, intermediates, and finished products following written procedures, providing the data required to determine raw material/product disposition. Essential responsibilities include:
Analyze raw materials, in-process product, or finished product according to established procedures and as directed by the Supervisor.
Record results and other salient data in the prescribed manner to meet regulatory requirements and provide information basic to product disposition and shelf-life projections.",3.7,"Jubilant HollisterStier Spokane
3.7","Spokane, WA",-1,5001 to 10000 Employees,-1,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1
Product Analytics Manager,$94K - $183K (Glassdoor est.),"Company Snapshot
Are you passionate about the power of data to connect healthcare brands to the consumers who need them the most? Does working on a team of high-energy, collaborative, and strategic thinkers who strive to improve health outcomes sounds excellent to you? We provide multichannel addressable analytics solutions to the leading health and pharmaceutical parent companies in the U.S. Our company is fast-paced, dynamic and challenging where we see our coworkers as friends.
Position Summary:
Reporting to the SVP of Analytic Products and Insights, this hands-on position is responsible for performing statistical and data mining analyses, which support product development including healthcare insights and media campaign sales lift.",-1,Confidential,"New York, NY",-1,-1,-1,-1,-1,-1,-1,-1
AWS Data Engineer Role,$94K - $183K (Glassdoor est.),"Are you an experienced, passionate pioneer in technology - a solutions builder, a roll-up-your-sleeves technologist who wants a daily collaborative environment, think-tank feel and share new ideas with your colleagues - without the extensive demands of travel? If so, consider an opportunity with our Project Delivery team.
Work you'll do
As an AWS Data Engineer, you will be expected to perform the following:

Creating/managing AWS services.
Work with distributed systems as it pertains to data storage and computing.
Building and supporting real-time data pipelines",3.9,"Deloitte
3.9","Philadelphia, PA",-1,10000+ Employees,1850,Company - Private,Accounting,Accounting & Legal,$10+ billion (USD),-1
Senior Data Analyst,$94K - $183K (Glassdoor est.),"The Company:
AlohaCare is a local, non-profit
health plan serving the Medicaid and Medicare dual eligible population. We provide comprehensive managed care to
qualifying health plan members through well-established partnerships with
quality health care providers and community-governed health centers. Our
mission is to serve individuals and communities in the true spirit of aloha by
ensuring and advocating access to quality health care for all. This is
accomplished with emphasis on prevention and primary care through community
health centers that founded us and continue to guide us as well as with others
that share our commitment. As Hawaii’s third-largest health plan, AlohaCare
offers comprehensive prevention, primary and specialty care coverage in order
to successfully build a healthy Hawaii.",2.6,"AlohaCare
2.6","Honolulu, HI",-1,201 to 500 Employees,1994,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1
DATA SCIENTIST - ENGINEERING,$94K - $183K (Glassdoor est.),"Job Description and Qualifications
Air Products (NYSE: APD) is a world-leading Industrial Gases company in operation for over 75 years, has an immediate opening in our Smart Systems Computational Technology team for a creative and inquisitive engineer based at our Corporate Headquarters in Allentown, Pennsylvania. The AP develops world-scale energy and industrial gases projects provides renewable and sustainable energy solutions as well as atmospheric and process gases and related equipment to manufacturing markets, including refining and petrochemical, metals, electronics, and food and beverage. Air Products is also the world’s leading supplier of liquefied natural gas process technology and equipment.

Smart System Team is a part of the Computational Technology organization. Air Products Product lines, Engineering, procurement, and construction activities rely on the team to improve the competitiveness of our EPC work process and implement world-class digital solutions to achieve a high-performing project execution organization. The team delivers competitive digital technology advancements for AP across EPC, Product, Operation, and R&D areas, including enterprise applications, unique engineering and R&D data solutions, and data sciences analytics solutions. The research engineers work with the entire Technology, Product Line, EPC, and operational teams, to deliver world-class solutions from data solutions to advanced AI.

The successful candidate will lead projects and development work supporting and deploying world-class unique data and AI technology solutions for AP engineering. The candidate will be leading development projects to design, develop and test data and analytics solutions and supervise software engineers. The candidate will work as part of cross-functional research, engineering, and IT teams developing conceptual and detailed digital solutions, AI analytics, and work automation solutions. This position requires a broad engineering information management background and a deep understanding of data architecture, advanced analytics, and application development. The candidate will be required to solve various problems, which involve complex engineering work processes, complex data relations, advanced analytics, and cloud-based infrastructure. This position involves up to 10% travel to global locations.

Existing project areas where the candidate can expect to be involved include:
The candidate will be expected to learn company processes, software, and cloud infrastructure as needed for specific projects. To that end, the following skills will be beneficial:


At Air Products, we work in an environment where diversity is essential, inclusion is our culture, and each person knows they belong and matter. To learn more, visit About Air Products.

We offer a comprehensive benefits package including paid holidays and vacation, affordable medical, dental, life insurance and retirement plans. You will be eligible for benefits and also be 100% vested in your retirement benefits on your first day of employment.

We are an Equal Opportunity Employer (U.S.). You will receive consideration for employment without regard to race, color, religion, national origin, age, citizenship, gender, marital status, pregnancy, sexual orientation, gender identity and expression, disability, or veteran status.",3.9,"Air Products
3.9","Allentown, PA",-1,10000+ Employees,1940,Company - Public,Chemical Manufacturing,Manufacturing,$5 to $10 billion (USD),-1
Sales and Marketing Analytics Manager,$94K - $183K (Glassdoor est.),"Be a part of the brand that is the Choice of Champions and join Elite Sportswear! We are the world leader in gymnastics apparel manufacturing for over 40 years, committed to creating high quality garments worn by the US National Team, International Olympians, and World Champions!
Currently hiring for a Sales and Marketing Analytics Manager to join the Elite Team at our Reading, PA Headquarters.
Responsibilities:
Creating, communicating and executing digital commerce and marketing analytics strategy that empowers stakeholders to better understand customer behavior
Providing actionable insights to improve the customer experience and generate financial results
Analyze digital commerce and digital marketing performance aligned to business strategy.",-1,GK Elite Sportswear,"Reading, PA",-1,-1,-1,-1,-1,-1,-1,-1
Data Engineer,$94K - $183K (Glassdoor est.),"Data Architect (Data Engineer), Senior
About us
TRIAEM LLC
Providing exceptional solutions for our customers requires proven experience and positive results. At TRIAEM, we care and invest in our people to ensure they are prepared to deliver superior services across a wide array of mission challenges. We specialize in systems engineering & architecture, scientific & technological analysis, data management, and cyber security solutions. With over ten years of experience supporting the US Government and International Partners, we know what it takes to ask the right questions, capture the right information, and deliver timely, accurate solutions.
Caring and investing in our people means an environment where you can learn and grow while continuously being challenged. We offer industry-leading benefits and paid time off that allow you to focus on supporting our customers while maintaining the important work/life balance. If you are looking for a company that values you as an individual and welcomes your ideas, contributions, and experience, TRIAEM is the place for you.",-1,TRIAEM LLC,"Springfield, VA",-1,-1,-1,-1,-1,-1,-1,-1
Health Care Data Scientist,$94K - $183K (Glassdoor est.),"When you’re the best, we’re the best. We instill an environment where employees feel engaged, satisfied and able to contribute their unique skills and talents. We provide extensive opportunities for personal and professional development, building both employee competence and organizational capability to fuel exceptional performance now and in the future.
Summary:
In this role, you will conduct sophisticated data analysis to help address critical business and member questions, the outputs of which enable members to drive improvements in clinical, operational, and economic outcomes.
Responsibilities:
Provide analysis to identify critical issues/questions around member performance.
$99,300.00 - $147,700.00",4.2,"Vizient, Inc.
4.2","Chicago, IL",-1,1001 to 5000 Employees,1977,Company - Private,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1
Data Engineer,$94K - $183K (Glassdoor est.),"AE Business Solutions, Wisconsin’s premier systems integrator and IT consulting group, and recently named a 2021 Madison Top Workplace, is growing. We’re adding a Business Intelligence & Analytics Data Engineer to be responsible for client delivery implementations on data integration and business intelligence projects.
AE Business Solutions is in need of a self-motivated Data Analyst who is analytical, technically inclined, detail-oriented, visually focused, and a self-learner. Projects could include work within data integration & transformations, data replication, data preparation, data visualization (among others) using a variety of modern analytics technologies. This individual will interact directly with clients to meet their business intelligence needs.
Essential Duties & Responsibilities:
Work within a project team to build and deploy data engineering solutions to enterprise clients",4.0,"AE Business Solutions
4.0","Madison, WI",-1,51 to 200 Employees,1949,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),-1
AI/ML Data Engineer,$94K - $183K (Glassdoor est.),"MORSE is an innovative, employee-owned, tech company located in Kendall Square in Cambridge, MA specializing in solving multi-disciplinary problems faced by the US National Security Ecosystem. Our specially selected team of engineers, software developers and scientists develop algorithms, software integrated prototypes and solutions for Artificial Intelligence, Machine Learning, Manned and Unmanned Aerial Vehicles, Mission Planning, and Situational Awareness.

As a Data Engineer at MORSE, you will work with our multidisciplinary team of scientists, engineers, and software developers on a variety of programs related to machine learning and artificial intelligence. You will be expected to rapidly define, develop, implement, and exercise ETL pipelines for complex systems that use data to help produce actionable insights in operational systems.
Skills and Requirements

A successful candidate will be working with data scientists, software engineers, and data providers to maintain data and transforms on that data. The candidate will be creating and maintaining novel pipelines for on premises hardware, externally hosted hardware, cloud-computing systems. The pipelines include data primarily from computer vision systems, traditional sensing systems, robotics data, and human generated label data. All data and pipelines are used for machine learning and artificial intelligence.

US CITIZENSHIP REQUIRED, or the ability to obtain a U.S. Security Clearance

BS, MS, or PhD in computer science, database management, data engineering, or equivalent

2+ years of experience as a data engineer

Proficiency in Python and PySpark

Experience with Docker

Good communication skills

Self-starter and driven


Experience with cloud computing (AWS, Azure, GCP) is a plus

Familiarity with Kedro is a plus

Familiarity with the latest data engineering trends

Experience with Docker-compose

Experience with Microservices

Proficiency in one or more programming languages

Demonstrated experience with large data sets in one or more of the following areas: parsing, cleaning, storage strategies, provenance tracking, database formats, and parallelized data transformations

The team at MORSE takes pride in being the smart team that is easy to work with. We focus on steady, long-term success while maintaining a collaborative, enjoyable work experience for its employees. Our team values work-life balance through flexibility and other programs, along with a comprehensible benefits package for employees and families. For more information, please visit www.morsecorp.com .",4.9,"MORSE Corp
4.9","Cambridge, MA",-1,51 to 200 Employees,2014,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,-1
Enterprise Data Engineer,$94K - $183K (Glassdoor est.),"We are looking for an experienced Enterprise Data Engineer to design, develop, and support a wide variety of data-focused applications within both on-premise SQL Servers and the Azure platform. This is a unique opportunity for a skilled data engineer to design and develop end-to-end databases, integrations, user interfaces, and data analytics on the Azure platform and to find a permanent home with a company that offers a fun, inclusive culture, great people, and an exceptional work/life balance.

Our Technology
Microsoft Azure
Azure SQL Server
Azure Data Lake





Compensation Range: $85,700.00 - $117,875.00
#14uv #rrenterprisedataengineer",3.4,"Red Robin
3.4","Greenwood Village, Arapahoe, CO",-1,10000+ Employees,1969,Company - Public,Casual Restaurants,"Restaurants, Bars & Food Services",$1 to $2 billion (USD),-1
Data Analytics Engineer,$94K - $183K (Glassdoor est.),"Description
Job Description:
The Government Health and Safety Operation has an opening for a Data Analytics Engineer position to support a large healthcare contract in Baltimore.
The candidate will be responsible for managing and delivering large complex engagements which identify, design, and implement creative business and technology services. The candidate will execute and manage lifecycle of data management: data warehouse/storage, data extraction, data blending, data analytics and data reporting/visualizations and will have experience designing and developing complex data analytics platform, Web APIs to consume data and deploying the solutions in a cloud environment.
Ineligible
0
Yes, 50%
Public Trust
No
40
Day
Professional
Data Scientist",3.9,"Leidos
3.9","Windsor Mill, MD",-1,10000+ Employees,1969,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1
Data Scientist,$94K - $183K (Glassdoor est.),"Our client is a Luxury German Automobile manufacturer specializing in high-performance Sports, SUVs and Electric automobiles and is a global leader in this market. This is an opportunity to be part of this organization and brand by joining and driving is Digital Transformation and Innovation team
Role:
This role will evolve into a hybrid role - working from home & in the office - so proximity to ATL or being willing to relocate is essential
We are looking for a Data Scientist to join our cross-functional Data Center of Excellence team. As part of the newly formed team consisting of a Data Architect/Engineer, Program Manager and Product Owner, they will be working to leverage and increase data science across our customer journey.
What they will do:",3.5,"CORESTAFF Services
3.5","Hapeville, GA",-1,201 to 500 Employees,1998,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1
Senior Data Analyst,$94K - $183K (Glassdoor est.),"Job Summary:
The Sales Forecast Analyst will review data provided by sales representatives, analyzing and revising the data to deliver accurate projections about market and business conditions, anticipated production levels, and other factors.
Duties/Responsibilities:
Evaluates sales forecast data, which may include forecasts provided by representatives, districts, regions, and the organization as a whole; modifies data by changing business and market conditions.
Analyzes data, makes recommendations and comments, and presents forecast to leadership team for business planning and product development.
Regularly reviews sales databases, adding or maintaining new data as available.",2.1,"Plaid Enterprises, Inc,
2.1","Norcross, GA",-1,201 to 500 Employees,1992,Company - Private,"Health, Beauty, & Fitness",Consumer Services,$50 to $100 million (USD),-1
"Scientist I/II/III/IV, Quality Control",$94K - $183K (Glassdoor est.),"Jubilant HollisterStier LLC provides a complete range of services to support the pharmaceutical and biopharmaceutical industries. The Allergy business is a worldwide leader in the manufacture of allergenic extracts, targeted primarily at treating allergies and asthma. Jubilant HollisterStier is also a nationally recognized contract manufacturer of sterile injectable vials, and lyophilized products. Jubilant HollisterStier is owned by Jubilant Life Sciences.
The QC Scientist I/II/III performs the analysis on allergenic and client components, raw materials, intermediates, and finished products following written procedures, providing the data required to determine raw material/product disposition. Essential responsibilities include:
Analyze raw materials, in-process product, or finished product according to established procedures and as directed by the Supervisor.
Record results and other salient data in the prescribed manner to meet regulatory requirements and provide information basic to product disposition and shelf-life projections.",3.7,"Jubilant HollisterStier Spokane
3.7","Spokane, WA",-1,5001 to 10000 Employees,-1,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1
Clinical Data Scientist – Wearable Digital Therapeutics,$94K - $183K (Glassdoor est.),"Revibe is a digital therapeutics startup focused on leveraging wearable technologies and machine learning to improve focus, attention and learning in children with ADHD. We are a fun, tight-knit team who shares a collective passion for innovation, pushing boundaries and leveraging our skills to do good for others through technology. We believe in rooting for the underdog, in never saying never and that every person deserves a chance to experience success, no matter what challenges they may face.
Led by a successful serial entrepreneur, Revibe is now expanding the team in several areas; for this position, we are looking for a fun, energetic, well-rounded professional who is versed in areas of data science and statistics (who says data scientists can’t be fun?) to help us level the playing field through technology. You will work collaboratively with key members at Revibe who oversee areas of science, technology and innovation, to help cultivate unique data, generate insights and create new algorithms using ML/DNN.
Specific Activities:





Apply Now!",-1,Revibe Technologies,North Carolina,-1,-1,-1,-1,-1,-1,-1,-1
High Performance Computing (HPC) Computer Scientist,$94K - $183K (Glassdoor est.),"Travel Required: Less than 10%
Public Trust: None
Requisition Type: Regular
At GDIT, people are our differentiator. As a Senior HPC (High Performance Computing) Computational Scientist you will be trusted to support our HPCMP PET program with locations across the USA.
We are a part of the Department of Defense (DoD) High Performance Computing Modernization Program (HPCMP) User Productivity Enhancement and Training (PET) initiative. PET enhances the capability and productivity of the HPCMP community through training, collaboration, tool and software development, technology transfer, and outreach.
We are GDIT. The people supporting some of the most complex government, defense, and intelligence projects across the country. We deliver. Bringing the expertise needed to understand and advance critical missions. We transform. Shifting the ways clients invest in, integrate, and innovate technology solutions. We ensure today is safe and tomorrow is smarter. We are there. On the ground, beside our clients, in the lab, and everywhere in between. Offering the technology transformations, strategy, and mission services needed to get the job done.",3.8,"General Dynamics Information Technology
3.8","Wright Patterson AFB, OH",-1,10000+ Employees,1996,Subsidiary or Business Segment,IT Services,Information Technology,$2 to $5 billion (USD),-1
Geospatial Data Scientist,$94K - $183K (Glassdoor est.),"Description
Job Description:
Innovate and create at Leidos! We have no shortage of challenging technical and research problems. Join the Leidos team and apply your talents to solve them.
The Leidos Research Support Team supporting the National Energy Technology Laboratory is seeking a Geospatial Research Scientist to join our Team in Albany, OR. This opportunity will allow side by side execution of research with world-class scientists and engineers using state of the art equipment to contribute to new areas of basic and applied research.
The U.S. Department of Energy’s National Energy Technology Laboratory (NETL) is a multi-disciplinary, scientific, and technical-oriented national laboratory. NETL produces technological solutions for America’s energy challenges. From developing creative innovations and efficient energy systems that make coal more competitive, to advancing technologies that enhance oil and natural gas extraction and transmission processes, NETL research is providing breakthroughs and discoveries that support home-grown energy initiatives, stimulate a growing economy, and improve the health, safety, and security of all Americans. Highly skilled men and women at three NETL research sites – Albany, Ore., Morgantown, W.Va., and Pittsburgh, Pa. – conduct a broad range of research activities that support DOE’s mission to advance the national, economic, and energy security of the United States.
Ineligible
No
None
No
40
Day
Professional
Research Scientist",3.9,"Leidos
3.9","Albany, OR",-1,10000+ Employees,1969,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1
Junior Natural Language Processing Data Scientist,$94K - $183K (Glassdoor est.),"Description
Job Description:
Looking for work life balance working from home doing Natural Language Processing? Look no further as we have just the job for you!
Leidos is looking for Data Scientists who want to be responsible for the collecting, cleaning and munging of data in ways to determine the value of the data and extract that value for discovery and decision support. Our data scientist are part detectives and business analysis. The detective work comes in handy when parsing, clustering, and stratifying the data to find and amplify signals in the data. The business analysis is used to determine what signals they should look for based their understanding of the client’s business goals for collecting the data.




Eligible
$5000.00
Yes, 100%
None
Yes, 10% of the time
40
Day
Professional
Data Scientist
Pay Range $54,600.00 - $84,000.00 - $113,400.00",3.9,"Leidos
3.9","Reston, VA",-1,10000+ Employees,1969,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1
Data Scientist,$94K - $183K (Glassdoor est.),"We currently have a need for a Data Scientist to help our Federal client in facilitating and maturing a Data Analytics program within an Office of the Chief Data Officer (OCDO). This involves ensuring that strategy and vision of the Office of Chief Data Officer (OCDO) is delivered within expectations in the Washington, DC/Camp Springs, Maryland area.
Responsibilities:
Independently and as part of a project team, develops data science solutions that are highly performant, scalable, repeatable, effective, and meet the requirements and expectations of the business decision-makers and stakeholders.
Identifies, recommends, implements, tests, and delivers analytical methodology to resolve, collect, process, and analyze large data sets for data analytics projects as defined by organizational strategy and priorities.",-1,KYMadvisors,"Camp Springs, MD",-1,-1,-1,-1,-1,-1,-1,-1
Senior Data Scientist - Travel & Tourism,$81K - $163K (Glassdoor est.),"MPI does not discriminate on the basis of race, color, religion, sex, sexual orientation, gender identity or expression, national origin, age, disability, veteran status, marital status, or based on an individual's status in any group or class protected by applicable federal, state or local law. MPI encourages applications from minorities, women, the disabled, protected veterans and all other qualified applicants.
Description
The Duties and Responsibilities of the Senior Data Scientist includes but are not limited to
Owning algorithms on their platform which maximize the business objectives
Working with machine learning models to improve UX
Using analytics to investigate trends and identify new opportunities from those trends",3.6,"Michael Page
3.6","Boston, MA",-1,201 to 500 Employees,-1,Company - Private,Security Services,Business Services,Unknown / Non-Applicable,-1
FULLY REMOTE-SR. Data Scientist- Python,$81K - $163K (Glassdoor est.),"FULLY REMOTE-SR. Data Scientist- Python
If you are a Data Scientist with experience, please read on!
What You Will Be Doing
Build and maintain data foundations, metrics and dashboards to monitor the performance of our business in every function, and extract actionable insights
Apply quantitative analysis, data mining, and presentation of data to fuel business growth and drive customer success
Design and analyze experiments to test new product ideas or go to market strategies; Convert the results into actionable recommendations
Build data products to improve operational efficiencies organizationally to scale with a hyper growth start-up








All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, or any other characteristic protected by law.

– In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire.",4.1,"CyberCoders
4.1","Austin, TX",-1,201 to 500 Employees,1999,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),-1
